timestamp,open,high,low,close,volume,session,minutes_from_open,bar_number,atr,opening_high,opening_low,opening_open,opening_close,opening_end,opening_count,opening_range,opening_body_fraction,atr_fraction,opening_direction,is_manipulation_session,daily_context_valid,daily_context_side,daily_context_level,daily_context_kind,daily_context_breakout_session,daily_context_distance,daily_context_distance_atr,daily_context_tolerance,range,body,body_safe,upper_wick,lower_wick,close_location
2025-02-03 09:30:00-05:00,100.0,100.23,99.74,99.87,1000,2025-02-03,0,0,,100.23,99.71,100.0,99.94,2025-02-03 09:40:00-05:00,3,0.5200000000000102,0.11538461538461749,,down,False,False,,,,,,,,0.4900000000000091,0.12999999999999545,0.12999999999999545,0.23000000000000398,0.13000000000000966,0.2653061224489944
2025-02-03 09:35:00-05:00,99.87,100.23,99.71,99.94,1000,2025-02-03,5,1,,100.23,99.71,100.0,99.94,2025-02-03 09:40:00-05:00,3,0.5200000000000102,0.11538461538461749,,down,False,False,,,,,,,,0.5200000000000102,0.06999999999999318,0.06999999999999318,0.29000000000000625,0.1600000000000108,0.44230769230769124
2025-02-03 09:40:00-05:00,99.94,99.96,99.86,99.94,1000,2025-02-03,10,2,,100.23,99.71,100.0,99.94,2025-02-03 09:40:00-05:00,3,0.5200000000000102,0.11538461538461749,,down,False,False,,,,,,,,0.09999999999999432,0.0,,0.01999999999999602,0.0799999999999983,0.8000000000000285
2025-02-03 09:45:00-05:00,99.94,100.14,99.7,99.94,1000,2025-02-03,15,3,,100.23,99.71,100.0,99.94,2025-02-03 09:40:00-05:00,3,0.5200000000000102,0.11538461538461749,,down,False,False,,,,,,,,0.4399999999999977,0.0,,0.20000000000000284,0.23999999999999488,0.5454545454545366
2025-02-03 09:50:00-05:00,99.94,99.96,99.82,99.9,1000,2025-02-03,20,4,,100.23,99.71,100.0,99.94,2025-02-03 09:40:00-05:00,3,0.5200000000000102,0.11538461538461749,,down,False,False,,,,,,,,0.14000000000000057,0.03999999999999204,0.03999999999999204,0.01999999999999602,0.0800000000000125,0.5714285714286584
2025-02-03 09:55:00-05:00,99.9,100.09,99.77,100.03,1000,2025-02-03,25,5,,100.23,99.71,100.0,99.94,2025-02-03 09:40:00-05:00,3,0.5200000000000102,0.11538461538461749,,down,False,False,,,,,,,,0.3200000000000074,0.12999999999999545,0.12999999999999545,0.060000000000002274,0.13000000000000966,0.8124999999999972
2025-02-03 10:00:00-05:00,100.03,100.16,99.85,100.16,1000,2025-02-03,30,6,,100.23,99.71,100.0,99.94,2025-02-03 09:40:00-05:00,3,0.5200000000000102,0.11538461538461749,,down,False,False,,,,,,,,0.3100000000000023,0.12999999999999545,0.12999999999999545,0.0,0.18000000000000682,1.0
2025-02-03 10:05:00-05:00,100.16,100.36,99.99,100.29,1000,2025-02-03,35,7,,100.23,99.71,100.0,99.94,2025-02-03 09:40:00-05:00,3,0.5200000000000102,0.11538461538461749,,down,False,False,,,,,,,,0.37000000000000455,0.13000000000000966,0.13000000000000966,0.06999999999999318,0.1700000000000017,0.8108108108108316
2025-02-03 10:10:00-05:00,100.29,100.45,100.13,100.41,1000,2025-02-03,40,8,,100.23,99.71,100.0,99.94,2025-02-03 09:40:00-05:00,3,0.5200000000000102,0.11538461538461749,,down,False,False,,,,,,,,0.3200000000000074,0.11999999999999034,0.11999999999999034,0.04000000000000625,0.1600000000000108,0.8749999999999833
2025-02-03 10:15:00-05:00,100.41,100.69,100.27,100.49,1000,2025-02-03,45,9,,100.23,99.71,100.0,99.94,2025-02-03 09:40:00-05:00,3,0.5200000000000102,0.11538461538461749,,down,False,False,,,,,,,,0.4200000000000017,0.0799999999999983,0.0799999999999983,0.20000000000000284,0.14000000000000057,0.523809523809519
2025-02-03 10:20:00-05:00,100.49,100.64,100.29,100.4,1000,2025-02-03,50,10,,100.23,99.71,100.0,99.94,2025-02-03 09:40:00-05:00,3,0.5200000000000102,0.11538461538461749,,down,False,False,,,,,,,,0.3499999999999943,0.0899999999999892,0.0899999999999892,0.15000000000000568,0.10999999999999943,0.3142857142857178
2025-02-03 10:25:00-05:00,100.4,100.51,100.14,100.39,1000,2025-02-03,55,11,,100.23,99.71,100.0,99.94,2025-02-03 09:40:00-05:00,3,0.5200000000000102,0.11538461538461749,,down,False,False,,,,,,,,0.37000000000000455,0.010000000000005116,0.010000000000005116,0.10999999999999943,0.25,0.6756756756756673
2025-02-03 10:30:00-05:00,100.39,100.57,100.22,100.47,1000,2025-02-03,60,12,,100.23,99.71,100.0,99.94,2025-02-03 09:40:00-05:00,3,0.5200000000000102,0.11538461538461749,,down,False,False,,,,,,,,0.3499999999999943,0.0799999999999983,0.0799999999999983,0.09999999999999432,0.1700000000000017,0.7142857142857258
2025-02-03 10:35:00-05:00,100.47,100.61,100.3,100.41,1000,2025-02-03,65,13,,100.23,99.71,100.0,99.94,2025-02-03 09:40:00-05:00,3,0.5200000000000102,0.11538461538461749,,down,False,False,,,,,,,,0.3100000000000023,0.060000000000002274,0.060000000000002274,0.14000000000000057,0.10999999999999943,0.35483870967741493
2025-02-03 10:40:00-05:00,100.41,100.57,100.27,100.45,1000,2025-02-03,70,14,,100.23,99.71,100.0,99.94,2025-02-03 09:40:00-05:00,3,0.5200000000000102,0.11538461538461749,,down,False,False,,,,,,,,0.29999999999999716,0.04000000000000625,0.04000000000000625,0.11999999999999034,0.14000000000000057,0.6000000000000284
2025-02-03 10:45:00-05:00,100.45,100.64,100.18,100.52,1000,2025-02-03,75,15,,100.23,99.71,100.0,99.94,2025-02-03 09:40:00-05:00,3,0.5200000000000102,0.11538461538461749,,down,False,False,,,,,,,,0.45999999999999375,0.06999999999999318,0.06999999999999318,0.12000000000000455,0.269999999999996,0.7391304347825952
2025-02-03 10:50:00-05:00,100.52,100.74,100.3,100.42,1000,2025-02-03,80,16,,100.23,99.71,100.0,99.94,2025-02-03 09:40:00-05:00,3,0.5200000000000102,0.11538461538461749,,down,False,False,,,,,,,,0.4399999999999977,0.09999999999999432,0.09999999999999432,0.21999999999999886,0.12000000000000455,0.2727272727272845
2025-02-03 10:55:00-05:00,100.42,100.62,100.25,100.4,1000,2025-02-03,85,17,,100.23,99.71,100.0,99.94,2025-02-03 09:40:00-05:00,3,0.5200000000000102,0.11538461538461749,,down,False,False,,,,,,,,0.37000000000000455,0.01999999999999602,0.01999999999999602,0.20000000000000284,0.15000000000000568,0.4054054054054158
2025-02-03 11:00:00-05:00,100.4,100.4,100.35,100.38,1000,2025-02-03,90,18,,100.23,99.71,100.0,99.94,2025-02-03 09:40:00-05:00,3,0.5200000000000102,0.11538461538461749,,down,False,False,,,,,,,,0.05000000000001137,0.020000000000010232,0.020000000000010232,0.0,0.030000000000001137,0.5999999999998863
